"origin","year","dest","Y_odt","gdp_per_capita","min_temperature","mean_temperature","max_temperature","D_od"
"ESP","2010-2015","MLI",5772,1898.98729460636,-17.3605834960937,13.5190402093715,43.20791015625,2569.36206137398
"ESP","2010-2015","MRT",2199,4287.7465681635,-17.3605834960937,13.5190402093715,43.20791015625,2330.94877443749
"ESP","2010-2015","NER",0,1134.51984091649,-17.3605834960937,13.5190402093715,43.20791015625,2847.2206016457
"ESP","2010-2015","NGA",4279,5268.08352721557,-17.3605834960937,13.5190402093715,43.20791015625,3615.71124127929
"ESP","2010-2015","SEN",5927,2929.84378363491,-17.3605834960937,13.5190402093715,43.20791015625,3081.63404614233
"ESP","2010-2015","SLE",99,1522.00974904438,-17.3605834960937,13.5190402093715,43.20791015625,3633.663177996
"ESP","2010-2015","TGO",0,1456.56476133048,-17.3605834960937,13.5190402093715,43.20791015625,3581.47056791807
"ESP","2010-2015","CHN",2109,11261.3898540953,-17.3605834960937,13.5190402093715,43.20791015625,8719.35264008659
"ESP","2010-2015","HKG",5,55564.7488255732,-17.3605834960937,13.5190402093715,43.20791015625,10535.4695582565
"ESP","2010-2015","MAC",0,123639.811492552,-17.3605834960937,13.5190402093715,43.20791015625,10509.1360943441
"ESP","2010-2015","PRK",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,9783.59087446019
"ESP","2010-2015","JPN",302,38714.5079188995,-17.3605834960937,13.5190402093715,43.20791015625,10625.0010881927
"ESP","2010-2015","MNG",0,10187.7700330835,-17.3605834960937,13.5190402093715,43.20791015625,7917.738698185
"ESP","2010-2015","KOR",0,35228.4436066207,-17.3605834960937,13.5190402093715,43.20791015625,10155.104646106
"ESP","2010-2015","KAZ",0,24217.8012835883,-17.3605834960937,13.5190402093715,43.20791015625,5515.59228391671
"ESP","2010-2015","KGZ",0,3686.75385950106,-17.3605834960937,13.5190402093715,43.20791015625,6339.33986949874
"ESP","2010-2015","TJK",0,2861.57394852066,-17.3605834960937,13.5190402093715,43.20791015625,6216.40974470031
"ESP","2010-2015","TKM",0,19184.1609848044,-17.3605834960937,13.5190402093715,43.20791015625,5268.73836756724
"ESP","2010-2015","UZB",0,8579.52723794219,-17.3605834960937,13.5190402093715,43.20791015625,5464.35580000749
"ESP","2010-2015","AFG",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,6070.61688732401
"ESP","2010-2015","BGD",1090,3007.29719393059,-17.3605834960937,13.5190402093715,43.20791015625,8640.27085313332
"ESP","2010-2015","BTN",0,8220.9325445886,-17.3605834960937,13.5190402093715,43.20791015625,8407.18483630406
"ESP","2010-2015","IND",2553,4830.31393047597,-17.3605834960937,13.5190402093715,43.20791015625,7838.77379561201
"ESP","2010-2015","IRN",0,17484.3991899909,-17.3605834960937,13.5190402093715,43.20791015625,5166.12919791463
"ESP","2010-2015","MDV",0,15109.5060569208,-17.3605834960937,13.5190402093715,43.20791015625,8684.77694456478
"ESP","2010-2015","NPL",0,2138.88793342406,-17.3605834960937,13.5190402093715,43.20791015625,7846.02798862898
"ESP","2010-2015","PAK",6619,4268.69860391941,-17.3605834960937,13.5190402093715,43.20791015625,6559.66156424635
"ESP","2010-2015","LKA",0,10291.5483550369,-17.3605834960937,13.5190402093715,43.20791015625,8981.10995884691
"ESP","2010-2015","BRN",0,89764.6419523028,-17.3605834960937,13.5190402093715,43.20791015625,12028.2125066935
"ESP","2010-2015","KHM",1,2894.41209272952,-17.3605834960937,13.5190402093715,43.20791015625,10617.0622121255
"ESP","2010-2015","IDN",19,9727.45649329427,-17.3605834960937,13.5190402093715,43.20791015625,12343.1923185687
"ESP","2010-2015","LAO",4,5101.89279219353,-17.3605834960937,13.5190402093715,43.20791015625,10088.6442616471
"ESP","2010-2015","MYS",0,23626.576678846,-17.3605834960937,13.5190402093715,43.20791015625,12099.4252422033
"ESP","2010-2015","MMR",0,3979.6835791711,-17.3605834960937,13.5190402093715,43.20791015625,9333.94814173544
"ESP","2010-2015","PHL",26,6367.95168455362,-17.3605834960937,13.5190402093715,43.20791015625,11608.391561466
"ESP","2010-2015","SGP",0,79904.4085597314,-17.3605834960937,13.5190402093715,43.20791015625,11387.2818795287
"ESP","2010-2015","THA",0,15253.3340022291,-17.3605834960937,13.5190402093715,43.20791015625,10134.0750596758
"ESP","2010-2015","TLS",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,13954.4149511769
"ESP","2010-2015","VNM",0,5119.5001716594,-17.3605834960937,13.5190402093715,43.20791015625,10420.6178297069
"ESP","2010-2015","ARM",443,9653.31856202228,-17.3605834960937,13.5190402093715,43.20791015625,4074.884057963
"ESP","2010-2015","AZE",0,17528.6434901777,-17.3605834960937,13.5190402093715,43.20791015625,4290.69592821651
"ESP","2010-2015","BHR",0,54081.3411044713,-17.3605834960937,13.5190402093715,43.20791015625,5204.14938402998
"ESP","2010-2015","CYP",0,34220.1817995283,-17.3605834960937,13.5190402093715,43.20791015625,3264.0459409409
"ESP","2010-2015","GEO",1206,9378.85204926139,-17.3605834960937,13.5190402093715,43.20791015625,3896.29025149278
"ESP","2010-2015","IRQ",0,15566.7354594025,-17.3605834960937,13.5190402093715,43.20791015625,4254.65904928949
"ESP","2010-2015","ISR",41,36065.5120841373,-17.3605834960937,13.5190402093715,43.20791015625,3587.80255347302
"ESP","2010-2015","JOR",272,9791.65125571189,-17.3605834960937,13.5190402093715,43.20791015625,3750.30426699637
"ESP","2010-2015","KWT",0,79979.3047006776,-17.3605834960937,13.5190402093715,43.20791015625,4769.58431891786
"ESP","2010-2015","LBN",0,14929.229380083,-17.3605834960937,13.5190402093715,43.20791015625,3546.67604385104
"ESP","2010-2015","OMN",0,46948.2763118068,-17.3605834960937,13.5190402093715,43.20791015625,6014.23450161965
"ESP","2010-2015","QAT",13,151234.327961213,-17.3605834960937,13.5190402093715,43.20791015625,5301.36514682763
"ESP","2010-2015","SAU",0,62746.4178017384,-17.3605834960937,13.5190402093715,43.20791015625,4810.33592366047
"ESP","2010-2015","PSE",0,5064.74867300718,-17.3605834960937,13.5190402093715,43.20791015625,3587.9321686296
"ESP","2010-2015","SYR",0,5408.22985829121,-17.3605834960937,13.5190402093715,43.20791015625,3726.01796742309
"ESP","2010-2015","TUR",0,21849.2489101351,-17.3605834960937,13.5190402093715,43.20791015625,3318.78859576053
"ESP","2010-2015","ARE",0,72040.1844511745,-17.3605834960937,13.5190402093715,43.20791015625,5646.06781781743
"ESP","2010-2015","YEM",0,3794.17842667422,-17.3605834960937,13.5190402093715,43.20791015625,5612.03430188944
"ESP","2010-2015","BLR",0,19795.7826064328,-17.3605834960937,13.5190402093715,43.20791015625,2779.35847990998
"ESP","2010-2015","BGR",10405,16962.2719964616,-17.3605834960937,13.5190402093715,43.20791015625,2403.36385760194
"ESP","2010-2015","CZE",471,32155.8025173857,-17.3605834960937,13.5190402093715,43.20791015625,1814.2289567674
"ESP","2010-2015","HUN",341,25930.8773355027,-17.3605834960937,13.5190402093715,43.20791015625,1988.66480907873
"ESP","2010-2015","POL",7393,25373.3651935047,-17.3605834960937,13.5190402093715,43.20791015625,2184.43715805687
"ESP","2010-2015","MDA",0,5655.22459900679,-17.3605834960937,13.5190402093715,43.20791015625,2663.86961076725
"ESP","2010-2015","ROU",54401,19530.261996498,-17.3605834960937,13.5190402093715,43.20791015625,2386.80631338424
"ESP","2010-2015","RUS",63,27078.4887984644,-17.3605834960937,13.5190402093715,43.20791015625,6754.47545067826
"ESP","2010-2015","SVK",397,29345.7767929472,-17.3605834960937,13.5190402093715,43.20791015625,2047.08917230516
"ESP","2010-2015","UKR",1034,10781.2130187603,-17.3605834960937,13.5190402093715,43.20791015625,2901.66078764846
"ESP","2010-2015","CHI",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,NA
"ESP","2010-2015","DNK",1050,47185.0301711912,-17.3605834960937,13.5190402093715,43.20791015625,2002.04368236601
"ESP","2010-2015","EST",133,28387.6755424542,-17.3605834960937,13.5190402093715,43.20791015625,2902.39628994578
"ESP","2010-2015","FIN",619,43848.8382234018,-17.3605834960937,13.5190402093715,43.20791015625,3301.73887059137
"ESP","2010-2015","ISL",158,45111.0443308799,-17.3605834960937,13.5190402093715,43.20791015625,2917.88971580377
"ESP","2010-2015","IRL",70,50455.1370568601,-17.3605834960937,13.5190402093715,43.20791015625,1466.48573075056
"ESP","2010-2015","LVA",0,22556.2486113553,-17.3605834960937,13.5190402093715,43.20791015625,2747.62962543353
"ESP","2010-2015","LTU",1529,26311.2157894714,-17.3605834960937,13.5190402093715,43.20791015625,2614.03588849875
"ESP","2010-2015","NOR",1957,65707.3413637157,-17.3605834960937,13.5190402093715,43.20791015625,2928.75586409307
"ESP","2010-2015","SWE",1488,48815.4420218462,-17.3605834960937,13.5190402093715,43.20791015625,2837.22384991661
"ESP","2010-2015","GBR",26440,41001.8895149213,-17.3605834960937,13.5190402093715,43.20791015625,1508.39017769221
"ESP","2010-2015","ALB",0,10321.9134616705,-17.3605834960937,13.5190402093715,43.20791015625,1990.36897081114
"ESP","2010-2015","BIH",0,10666.8937042769,-17.3605834960937,13.5190402093715,43.20791015625,1810.88225212327
"ESP","2010-2015","HRV",5,22476.5476135463,-17.3605834960937,13.5190402093715,43.20791015625,1726.14533291603
"ESP","2010-2015","GRC",0,28741.2990734944,-17.3605834960937,13.5190402093715,43.20791015625,2232.29242034419
"ESP","2010-2015","ITA",0,38589.2375992593,-17.3605834960937,13.5190402093715,43.20791015625,1354.8962863287
"ESP","2010-2015","MLT",53,33120.5072852576,-17.3605834960937,13.5190402093715,43.20791015625,1654.25027126746
"ESP","2010-2015","MNE",0,15112.8541902357,-17.3605834960937,13.5190402093715,43.20791015625,1920.67251824198
"ESP","2010-2015","PRT",12875,29488.1610041086,-17.3605834960937,13.5190402093715,43.20791015625,386.786949175249
"ESP","2010-2015","SRB",5,14856.4675029535,-17.3605834960937,13.5190402093715,43.20791015625,2050.10053750704
"ESP","2010-2015","SVN",141,31811.4226769731,-17.3605834960937,13.5190402093715,43.20791015625,1631.45726067568
"ESP","2010-2015","ESP",0,34724.111326199,-17.3605834960937,13.5190402093715,43.20791015625,0
"ESP","2010-2015","MKD",0,12695.9747372828,-17.3605834960937,13.5190402093715,43.20791015625,2124.49550127911
"ESP","2010-2015","AUT",1365,48836.8776762154,-17.3605834960937,13.5190402093715,43.20791015625,1626.2778250583
"ESP","2010-2015","BEL",5386,45024.7832069069,-17.3605834960937,13.5190402093715,43.20791015625,1311.43866229881
"ESP","2010-2015","FRA",10383,40878.1548060905,-17.3605834960937,13.5190402093715,43.20791015625,846.052201401241
"ESP","2010-2015","DEU",6502,45586.0401156421,-17.3605834960937,13.5190402093715,43.20791015625,1609.71920821335
"ESP","2010-2015","LUX",739,99554.0822943975,-17.3605834960937,13.5190402093715,43.20791015625,1288.76468249003
"ESP","2010-2015","NLD",2989,50042.1004200451,-17.3605834960937,13.5190402093715,43.20791015625,1501.3134164655
"ESP","2010-2015","CHE",8769,64115.3730347978,-17.3605834960937,13.5190402093715,43.20791015625,1185.45608581367
"ESP","2010-2015","ATG",1,20290.0280684173,-17.3605834960937,13.5190402093715,43.20791015625,6116.78161990949
"ESP","2010-2015","ABW",0,38808.9901659393,-17.3605834960937,13.5190402093715,43.20791015625,7122.6306257433
"ESP","2010-2015","BHS",10,34473.8008484248,-17.3605834960937,13.5190402093715,43.20791015625,6997.16334055125
"ESP","2010-2015","BRB",0,17890.3537385037,-17.3605834960937,13.5190402093715,43.20791015625,6203.04402802804
"ESP","2010-2015","CUB",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,7268.77539047117
"ESP","2010-2015","CUW",0,26978.8699195658,-17.3605834960937,13.5190402093715,43.20791015625,7060.16611701422
"ESP","2010-2015","DOM",386,12923.357276798,-17.3605834960937,13.5190402093715,43.20791015625,6729.90163831506
"ESP","2010-2015","GRD",0,11907.323372512,-17.3605834960937,13.5190402093715,43.20791015625,6455.54808963789
"ESP","2010-2015","GLP",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,NA
"ESP","2010-2015","HTI",71,1643.40210077999,-17.3605834960937,13.5190402093715,43.20791015625,6915.069510276
"ESP","2010-2015","JAM",0,8033.11325636887,-17.3605834960937,13.5190402093715,43.20791015625,7361.06966334082
"ESP","2010-2015","MTQ",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,NA
"ESP","2010-2015","PRI",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,6434.97741117669
"ESP","2010-2015","LCA",8,13656.4514806318,-17.3605834960937,13.5190402093715,43.20791015625,6269.29642727442
"ESP","2010-2015","VCT",0,10859.2257777595,-17.3605834960937,13.5190402093715,43.20791015625,6333.66330047884
"ESP","2010-2015","TTO",0,31906.3451946448,-17.3605834960937,13.5190402093715,43.20791015625,6549.10969017513
"ESP","2010-2015","VIR",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,6323.55777497242
"ESP","2010-2015","BLZ",0,7713.48892083655,-17.3605834960937,13.5190402093715,43.20791015625,8382.20766665059
"ESP","2010-2015","CRI",43,15186.5613619072,-17.3605834960937,13.5190402093715,43.20791015625,8504.57662455667
"ESP","2010-2015","SLV",24,6873.46653317795,-17.3605834960937,13.5190402093715,43.20791015625,8637.60534858559
"ESP","2010-2015","GTM",100,7179.58309927109,-17.3605834960937,13.5190402093715,43.20791015625,8625.20996616335
"ESP","2010-2015","HND",91,4247.77093499509,-17.3605834960937,13.5190402093715,43.20791015625,8369.09260397875
"ESP","2010-2015","MEX",1972,18145.6919783492,-17.3605834960937,13.5190402093715,43.20791015625,9031.37981114369
"ESP","2010-2015","NIC",26,4552.47579498693,-17.3605834960937,13.5190402093715,43.20791015625,8373.91707603415
"ESP","2010-2015","PAN",439,19202.327757578,-17.3605834960937,13.5190402093715,43.20791015625,8261.24449304489
"ESP","2010-2015","ARG",17208,20822.2348229448,-17.3605834960937,13.5190402093715,43.20791015625,10507.9157115755
"ESP","2010-2015","BOL",29744,6451.21084474272,-17.3605834960937,13.5190402093715,43.20791015625,8947.22230654721
"ESP","2010-2015","BRA",17454,16037.1945798477,-17.3605834960937,13.5190402093715,43.20791015625,7632.87634748126
"ESP","2010-2015","CHL",7842,22683.046140999,-17.3605834960937,13.5190402093715,43.20791015625,11084.1762525433
"ESP","2010-2015","COL",15054,12905.602439223,-17.3605834960937,13.5190402093715,43.20791015625,8001.00461186953
"ESP","2010-2015","ECU",36039,10818.2811227849,-17.3605834960937,13.5190402093715,43.20791015625,8840.14274287591
"ESP","2010-2015","GUF",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,6406.54096599388
"ESP","2010-2015","GUY",3,10399.83944043,-17.3605834960937,13.5190402093715,43.20791015625,6783.12831603958
"ESP","2010-2015","PRY",9002,11111.7691172145,-17.3605834960937,13.5190402093715,43.20791015625,9068.83057170304
"ESP","2010-2015","PER",6604,11271.879918947,-17.3605834960937,13.5190402093715,43.20791015625,9095.09392286979
"ESP","2010-2015","SUR",0,16074.3992685528,-17.3605834960937,13.5190402093715,43.20791015625,6594.69433170007
"ESP","2010-2015","URY",4776,19971.3826894717,-17.3605834960937,13.5190402093715,43.20791015625,9760.17046723576
"ESP","2010-2015","VEN",1175,17036.7806899229,-17.3605834960937,13.5190402093715,43.20791015625,7188.42063487675
"ESP","2010-2015","CAN",928,45482.8670325985,-17.3605834960937,13.5190402093715,43.20791015625,6743.20998080671
"ESP","2010-2015","USA",6776,55141.1646019417,-17.3605834960937,13.5190402093715,43.20791015625,7696.86207328225
"ESP","2010-2015","AUS",1756,48513.4854292368,-17.3605834960937,13.5190402093715,43.20791015625,15830.3765153744
"ESP","2010-2015","NZL",0,35851.9521799435,-17.3605834960937,13.5190402093715,43.20791015625,19406.526827579
"ESP","2010-2015","FJI",0,9525.44832917805,-17.3605834960937,13.5190402093715,43.20791015625,17526.0572320127
"ESP","2010-2015","NCL",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,17677.6109971868
"ESP","2010-2015","PNG",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,15113.6935537097
"ESP","2010-2015","SLB",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,16038.7121263849
"ESP","2010-2015","VUT",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,17093.4510736378
"ESP","2010-2015","GUM",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,13217.3335897979
"ESP","2010-2015","KIR",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,14635.4158076792
"ESP","2010-2015","FSM",1,NA,-17.3605834960937,13.5190402093715,43.20791015625,14459.5818699859
"ESP","2010-2015","PYF",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,15902.3091532457
"ESP","2010-2015","WSM",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,16869.7143792707
"ESP","2010-2015","TON",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,17758.798744951
"ESP","2010-2015","BDI",0,743.350389548742,-17.3605834960937,13.5190402093715,43.20791015625,5945.8705503759
"ESP","2010-2015","COM",0,2736.3548129805,-17.3605834960937,13.5190402093715,43.20791015625,7541.6899678822
"ESP","2010-2015","DJI",5,3724.37437950673,-17.3605834960937,13.5190402093715,43.20791015625,5511.58360413981
"ESP","2010-2015","ERI",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,4931.88050396039
"ESP","2010-2015","ETH",0,1206.5689217296,-17.3605834960937,13.5190402093715,43.20791015625,5531.32938772678
"ESP","2010-2015","KEN",0,2718.27558155037,-17.3605834960937,13.5190402093715,43.20791015625,6085.70560953197
"ESP","2010-2015","MDG",0,1620.23864205295,-17.3605834960937,13.5190402093715,43.20791015625,8442.43584838961
"ESP","2010-2015","MWI",0,1081.55102722365,-17.3605834960937,13.5190402093715,43.20791015625,7121.9841431017
"ESP","2010-2015","MUS",0,18330.1087211699,-17.3605834960937,13.5190402093715,43.20791015625,9250.59988860925
"ESP","2010-2015","MYT",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,NA
"ESP","2010-2015","MOZ",0,1139.54931192872,-17.3605834960937,13.5190402093715,43.20791015625,7579.40955465431
"ESP","2010-2015","REU",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,NA
"ESP","2010-2015","RWA",0,1666.9844270076,-17.3605834960937,13.5190402093715,43.20791015625,5817.26320747756
"ESP","2010-2015","SYC",4,23316.8534972507,-17.3605834960937,13.5190402093715,43.20791015625,7822.65393348854
"ESP","2010-2015","SOM",6,NA,-17.3605834960937,13.5190402093715,43.20791015625,6222.49460728996
"ESP","2010-2015","SSD",0,NA,-17.3605834960937,13.5190402093715,43.20791015625,4980.89466076697
"ESP","2010-2015","UGA",1,1858.48310663113,-17.3605834960937,13.5190402093715,43.20791015625,5661.47589759249
"ESP","2010-2015","TZA",0,2250.65449257759,-17.3605834960937,13.5190402093715,43.20791015625,6505.56698528638
